USAF,STATION NAME,CTRY,STATE,LAT,LON
478070,FUKUOKA,JA,,+33.583,+130.383
478080,FUKUOKA,JA,,+33.586,+130.451
478090,IIZUKA,JA,,+33.650,+130.700
478100,SAGA,JA,,+33.150,+130.302
478110,NAVSTA,JA,,+33.167,+129.717
478110,SASEBO,JA,,+33.167,+129.733
478120,SASEBO,JA,,+33.167,+129.733
478123,KAMIGOTO,JA,,+33.017,+129.183
478124,OJIKA ISLAND,JA,,+33.217,+129.050
478125,SASEBO REG MET HQ,JA,,+33.167,+129.717
478130,SAGA,JA,,+33.267,+130.300
478140,HITA,JA,,+33.317,+130.933
478150,OITA,JA,,+33.233,+131.617
478160,IKITSUKIJIMA,JA,,+33.433,+129.433
478161,TOMIE,JA,,+32.617,+128.767
478170,NAGASAKI,JA,,+32.733,+129.867
478180,UNZENDAKE,JA,,+32.733,+130.267
478190,KUMAMOTO,JA,,+32.817,+130.700
478210,ASOSAN,JA,,+32.883,+131.067
478220,NOBEOKA,JA,,+32.583,+131.650
478230,AKUNE,JA,,+32.033,+130.200
478240,HITOYOSHI,JA,,+32.217,+130.750
478250,HOSOSHIMA (LGT-H),JA,,+32.417,+131.683
478251,HOS0SHIMA (LGT-H),JA,,+32.417,+131.683
478260,TSURIKAKE (LGT-H),JA,,+31.617,+129.700
478261,TSURIKAKE (LGT-H),JA,,+31.617,+129.700
478270,KAGOSHIMA,JA,,+31.550,+130.550
478290,MIYAKONOJO,JA,,+31.733,+131.083
478300,MIYAZAKI,JA,,+31.933,+131.417
478310,MAKURAZAKI,JA,,+31.267,+130.300
478320,SATA (LGT-H),JA,,+30.983,+130.667
478321,SATA (LGT-H),JA,,+30.983,+130.667
478330,KANOYA,JA,,+31.417,+130.883
478340,TOI (LGT-H),JA,,+31.367,+131.350
478341,TOI (LGT-H),JA,,+31.367,+131.350
478350,ABURATSU,JA,,+31.583,+131.400
478360,YAKUSHIMA,JA,,+30.386,+130.659
478370,TANEGASHIMA,JA,,+30.733,+130.983
478380,USHIBUKA,JA,,+32.200,+130.033
478400,TSUIKI,JA,,+33.685,+131.040
478420,MESHIMA,JA,,+31.983,+128.350
478430,FUKUE,JA,,+32.700,+128.833
478440,FUKUE,JA,,+32.666,+128.833
478450,KUSAGKISHIMA(LGT-H),JA,,+30.850,+129.467
478460,GAJASHIMA (LGT-H),JA,,+29.917,+129.533
478480,KAGOSHIMA/ICHIKI,JA,,+31.717,+130.317
478490,UCHINOURA,JA,,+31.250,+131.083
478500,KANOYA,JA,,+31.368,+130.845
478510,KAGOSHIMA,JA,,+31.803,+130.719
478520,OITA,JA,,+33.479,+131.737
478530,KITAKYUSHU,JA,,+33.836,+130.947
478540,NYUTABARU,JA,,+32.084,+131.451
478550,NAGASAKI,JA,,+32.917,+129.914
478560,KUMAMOTO,JA,,+32.837,+130.855
478570,MIYAZAKI,JA,,+31.877,+131.449
478580,IKI,JA,,+33.749,+129.785
478590,OMURA AB,JA,,+32.933,+129.933
478600,METABARU (JASDF),JA,,+33.317,+130.417
478690,TANEGASHIMA/NAKATANE,JA,,+30.633,+130.983
478700,TANEGASHIMA,JA,,+30.547,+130.950
478720,AMAMI,JA,,+28.431,+129.713
478724,KIKAI,JA,,+28.321,+129.928
478800,TAKAMATSU,JA,,+34.214,+134.016
478810,TOKUSHIMA,JA,,+34.133,+134.607
478820,MATSUYAMA,JA,,+33.827,+132.700
478830,KOCHI,JA,,+33.546,+133.669
478840,KOMATSUJIMA (JASDF),JA,,+34.000,+134.633
478850,SHIMIZU,JA,,+32.783,+132.967
478860,SADA (LGT-H),JA,,+33.333,+132.017
478861,SADA (LGT-H),JA,,+33.333,+132.017
478870,MATSUYAMA,JA,,+33.850,+132.783
478900,TADOTSU,JA,,+34.283,+133.750
478910,TAKAMATSU,JA,,+34.317,+134.050
478920,UWAJIMA,JA,,+33.233,+132.550
478930,KOCHI,JA,,+33.567,+133.550
478940,TSURUGISAN,JA,,+33.850,+134.100
478950,TOKUSHIMA,JA,,+34.067,+134.567
478960,TOSAOKINOSHIMA (LH),JA,,+32.700,+132.550
478961,TOSAOKINOSHIMA(LH),JA,,+32.700,+132.550
478970,SUKUMO,JA,,+32.917,+132.700
478980,SHIMIZU,JA,,+32.717,+133.017
478990,MUROTOMISAKI,JA,,+33.250,+134.183
479070,TOKUNOSHIMA AIRPORT,JA,,+27.833,+128.883
479090,NAZE/FUNCHATOGE,JA,,+28.383,+129.500
479100,TOKUNOSHIMA,JA,,+27.836,+128.881
479110,YONAGUNI,JA,,+24.467,+122.978
479120,YONAGUNIJIMA,JA,,+24.467,+123.017
479170,IRIOMOTEJIMA,JA,,+24.433,+123.767
479180,ISHIGAKI,JA,,+24.345,+124.187
479185,YONAGUNI-JIMA,JA,,+24.467,+122.983
479186,HATERUMA,JA,,+24.067,+123.800
479190,NEW ISHIGAKI AIRPORT,JA,,+24.400,+124.250
479200,ISHIGAKIJIMA/OMOTODAKE,JA,,+24.433,+124.183
479250,SHIMOJISHIMA AIRPORT,JA,,+24.833,+125.150
479260,MIYAKO AIRPORT,JA,,+24.783,+125.300
479270,MIYAKO,JA,,+24.783,+125.295
479275,TARAMA,JA,,+24.654,+124.675
479276,SHIMOJISHIMA,JA,,+24.827,+125.145
479280,KUMEJIMA AIRPORT,JA,,+26.367,+126.717
479290,KUMEJIMA,JA,,+26.364,+126.714
479300,NAHA,JA,,+26.196,+127.646
479310,KADENA AB,JA,,+26.350,+127.767
479310,KADENA AB,JA,,+26.356,+127.768
479313,KADENA OK (NPMOD),JA,,+26.350,+127.767
479330,OKINAWA MARINE CORPS AIR STATION,JA,,+26.267,+127.750
479350,HAMBY AAF/BUCKNER,JA,,+26.300,+127.767
479360,NAHA,JA,,+26.200,+127.683
479365,KERAMA,JA,,+26.167,+127.300
479370,NAHA/ITOKAZU,JA,,+26.150,+127.767
479380,IE SHIMA AUX AB,JA,,+26.729,+127.762
479385,IE JIMA,JA,,+26.722,+127.785
479386,AGUNI ISLAND,JA,,+26.600,+127.233
479400,NAGO,JA,,+26.600,+127.967
479411,OKINO-ERABU-SHIMA,JA,,+27.333,+128.583
479420,OKIERABU,JA,,+27.426,+128.701
479425,YORON,JA,,+27.044,+128.402
479430,OKINO-DAITO-SHIMA,JA,,+24.467,+131.233
479431,OKINO-DAITO-SHIMA,JA,,+24.467,+131.233
479440,MINAMIDAITO,JA,,+25.850,+131.233
479450,MINAMI DAITO,JA,,+25.847,+131.263
479455,KITADAITO,JA,,+25.945,+131.327
479460,OKINAWA (CTBT),JA,,+26.500,+127.900
479710,CHICHIJIMA ISLAND,JA,,+27.083,+142.183
479710,CHICHIJIMA,JA,,+27.092,+142.191
479810,IWOTO,JA,,+24.784,+141.323
479910,MINAMI TORISHIMA,JA,,+24.290,+153.979
479995,ICHIKAWA          &,JA,,+35.683,+139.733
480010,PUTAO,BM,,+27.333,+097.417
480040,HKAMTI,BM,,+26.000,+095.700
480080,MYITKYINA,BM,,+25.367,+097.400
480100,HOMALIN,BM,,+24.867,+094.917
480170,PINLEBU,BM,,+24.083,+095.367
480180,KATHA,BM,,+24.167,+096.333
480190,BHAMO,BM,,+24.267,+097.200
480200,MAWLAIK,BM,,+23.633,+094.417
480240,KALEMYO,BM,,+23.200,+094.067
480250,KALEWA,BM,,+23.200,+094.300
480271,MINGAN,BM,,+22.867,+094.150
480300,HAKHA,BM,,+22.650,+093.633
480310,FALAM,BM,,+22.917,+093.683
480330,SHWEBO,BM,,+22.583,+095.717
480350,LASHIO,BM,,+22.933,+097.750
480360,GANGAW,BM,,+22.167,+094.133
480370,MONYWA,BM,,+22.100,+095.133
480400,HSIPAW,BM,,+22.600,+097.300
480420,MANDALAY,BM,,+21.983,+096.100
480431,MAYMYO,BM,,+22.017,+096.467
480441,PALETWA,BM,,+21.300,+092.850
480450,MINDAT,BM,,+21.383,+093.950
480460,PAKOKKU (DEAD),BM,,+21.333,+095.083
480461,PAKOKKU,BM,,+21.333,+095.083
480470,MYINGYAN,BM,,+21.467,+095.383
480480,NYAUNG-U,BM,,+21.200,+094.917
480501,WUNDWIN,BM,,+21.083,+096.033
480510,KYAUKTAW,BM,,+20.850,+092.633
480520,CHAUK (DEAD),BM,,+20.900,+094.833
480521,CHAUK,BM,,+20.900,+094.833
480530,MEIKTILA,BM,,+20.833,+095.833
480570,TAUNGGYI,BM,,+20.783,+097.050
480580,LOILEM,BM,,+20.917,+097.550
480600,KENGTUNG,BM,,+21.300,+099.617
480620,SITTWE,BM,,+20.133,+092.873
480640,MINBU,BM,,+20.167,+094.883
480670,YAMETHIN,BM,,+20.417,+096.150
480680,PINLAUNG,BM,,+20.133,+096.767
480700,MONGHSAT,BM,,+20.550,+099.267
480710,KYAUKPYU,BM,,+19.417,+093.550
480720,MANAUNG,BM,,+18.850,+093.733
480740,PYINMANA,BM,,+19.717,+096.217
480750,LOIKAW,BM,,+19.683,+097.217
480770,PROME,BM,,+18.800,+095.217
480780,TOUNGOO,BM,,+18.917,+096.467
480800,SANDOWAY,BM,,+18.467,+094.350
480850,GWA,BM,,+17.583,+094.583
480870,HINTHADA,BM,,+17.667,+095.417
480880,THARRAWADDY,BM,,+17.633,+095.800
480890,SHWEGYIN,BM,,+17.917,+096.867
480900,PAPUN,BM,,+18.067,+097.450
480930,BAGO,BM,,+17.333,+096.500
480940,PATHEIN,BM,,+16.767,+094.767
480950,MAUBIN,BM,,+16.733,+095.650
480960,MINGALADON,BM,,+16.900,+096.183
480970,YANGON INTL,BM,,+16.907,+096.133
480980,THATON,BM,,+16.917,+097.367
480990,HPAAN,BM,,+16.750,+097.667
481000,BILIN (DEAD),BM,,+17.217,+097.233
481001,BILIN,BM,,+17.217,+097.233
481010,PHYAPON,BM,,+16.267,+095.667
481030,MAWLAMYINE,BM,,+16.500,+097.617
481070,YE,BM,,+15.250,+097.867
481080,DAWEI,BM,,+14.100,+098.217
481090,COCO ISLAND,BM,,+14.117,+093.367
481100,MERGUI,BM,,+12.433,+098.600
481120,VICTORIA POINT,BM,,+09.967,+098.583
483000,MAE HONG SON,TH,,+19.301,+097.976
483005,CHIANG KHONG,TH,,+20.183,+100.417
483006,NAN/CHIANG KLANG,TH,,+19.300,+100.867
483007,CHIANG KHAM (ARMY),TH,,+19.500,+100.283
483009,CHIANG KLANG,TH,,+19.300,+100.867
483013,MAE HONGSON/PAI,TH,,+19.383,+098.450
483020,DOI ANG KHANG,TH,,+19.917,+099.033
483023,KHUN YUAM,TH,,+18.833,+097.933
483030,CHIANG RAI,TH,,+19.885,+099.827
483031,CHIANG RAI INTL,TH,,+19.952,+099.883
483032,PHITSANULOK,TH,,+16.800,+100.767
483033,NAKHON PHANOM,TH,,+17.384,+104.643
483034,ROI ET,TH,,+16.117,+103.774
483035,CHIANG RAI,TH,,+19.883,+099.833
483040,CHAING RAI ARGOMET,TH,,+19.867,+099.767
483070,TUNG CHANG,TH,,+19.417,+100.883
483100,PHAYAO,TH,,+19.133,+099.900
483150,THA WANG PHA,TH,,+19.117,+100.800
483240,THOEN,TH,,+17.633,+099.250
483250,MAE SARIANG,TH,,+18.167,+097.933
483260,MAE JO AGROMET,TH,,+18.917,+099.000
483270,CHIANG MAI INTL,TH,,+18.767,+098.963
483275,CHIANG MAI INTL,TH,,+18.767,+098.967
483280,LAMPANG,TH,,+18.271,+099.504
483290,LAMPHUN,TH,,+18.567,+099.033
483300,PHRAE,TH,,+18.132,+100.165
483310,NAN,TH,,+18.808,+100.783
483315,NAN,TH,,+18.767,+100.767
483330,NAN AGROMET,TH,,+18.867,+100.750
483340,LAMPANG AGROMET,TH,,+18.317,+099.283
483500,LOEI AGROMET,TH,,+17.400,+101.733
483510,UTTARADIT,TH,,+17.617,+100.100
483520,NONG KHAI,TH,,+17.867,+102.750
483530,LOEI,TH,,+17.439,+101.722
483540,UDON THANI,TH,,+17.386,+102.788
483545,UDORN AB (USAF),TH,,+17.367,+102.800
483550,SAKON NAKHON AGROMET,TH,,+17.117,+104.050
483560,SAKON NAKHON,TH,,+17.150,+104.133
483565,SAKON NAKHON,TH,,+17.195,+104.119
483570,NAKHON PHANOM,TH,,+17.417,+104.783
483576,NAKHON PHANOM WEST,TH,,+17.383,+104.650
483580,NAKHON PHANOM AGROMET,TH,,+17.433,+104.783
483600,NONGBUALAMPHU,TH,,+17.217,+102.417
483720,SUKHOTHAI,TH,,+17.100,+099.800
483730,SI SAMRONG AGROMET,TH,,+17.167,+099.867
483740,LOMSAK,TH,,+16.767,+101.250
483750,MAE SOT,TH,,+16.700,+098.545
483760,TAK,TH,,+16.896,+099.253
483770,BHUMIBOL DAM,TH,,+17.233,+099.050
483780,PHITSANULOK,TH,,+16.783,+100.279
483785,PHITSANULOK/SARIT,TH,,+16.817,+100.267
483790,PHETCHABUN,TH,,+16.676,+101.195
483795,SAK LONG,TH,,+16.824,+101.251
483800,KAMPHAENG PHET,TH,,+16.483,+099.533
483810,KHON KAEN,TH,,+16.467,+102.784
483812,KHON KAEN,TH,,+16.467,+102.783
483815,NAM PHUNG DAM SOUTH,TH,,+16.950,+103.983
483816,MOUNG KHOM,TH,,+14.800,+100.617
483817,KHON KAEN/NAM PHUNG,TH,,+16.650,+102.967
483818,NAM PHUNG DAM NORTH,TH,,+16.967,+103.983
483819,NAM PHUNG,TH,,+16.650,+102.967
483820,KOSUMPHISAI,TH,,+16.250,+103.067
483830,MUKDAHAN,TH,,+16.533,+104.717
483840,THA PHRA AGROMET,TH,,+16.333,+102.817
483850,UMPHANG,TH,,+16.017,+098.867
483860,PICHIT AGROMET,TH,,+16.333,+100.367
483870,DOI MU SOE AGROMET,TH,,+16.750,+098.933
483900,KAMALASAI,TH,,+16.333,+103.583
484000,NAKHON SAWAN,TH,,+15.673,+100.137
484005,TA KHLI  THAILAND AB,TH,,+15.233,+100.283
484006,TAKHLI,TH,,+15.277,+100.296
484010,TAKFA AGROMET,TH,,+15.350,+100.500
484020,CHAINAT AGROMET,TH,,+15.150,+100.183
484030,CHAIYAPHUM,TH,,+15.800,+102.033
484040,ROI ET AGROMET,TH,,+16.067,+103.617
484050,ROB MUANG,TH,,+16.070,+103.646
484070,UBON RATCHATHANI,TH,,+15.251,+104.870
484075,BURI RAM,TH,,+15.230,+103.253
484076,SUKHOTHAI,TH,,+17.238,+099.818
484080,UBON RATCHATHANI AGROMET,TH,,+15.383,+105.050
484085,SARABURI,TH,,+14.517,+100.917
484090,SI SAKET AGROMET,TH,,+15.033,+104.250
484130,WICHIAN BURI,TH,,+15.583,+101.117
484150,AYUTTHAYA,TH,,+14.517,+100.717
484160,THA TUM,TH,,+15.317,+103.683
484180,BUA CHUM,TH,,+15.267,+101.200
484190,PATHUMTHANI,TH,,+14.100,+100.617
484200,SAMUTPRAKAN AGROMET,TH,,+13.517,+100.750
484210,THONG PHAPHUM,TH,,+14.750,+098.633
484250,SUPHAN BURI,TH,,+14.467,+100.133
484260,LOP BURI,TH,,+14.800,+100.617
484262,LOP BURI/KOKE KATHI,TH,,+14.883,+100.667
484265,MOUNG KHOM/CHANDY R,TH,,+15.050,+100.917
484266,LOP BURI/KOKE KATHI,TH,,+14.883,+100.667
484267,MOUNG KHOM/CHANDY R,TH,,+15.050,+100.917
484270,U THONG AGROMET,TH,,+14.300,+099.867
484290,SUVARNABHUMI INTER AIRPORT,TH,,+13.683,+100.767
484300,KHAO E TO,TH,,+14.078,+101.380
484301,KHOK KATHIAM,TH,,+14.875,+100.663
484305,KHAO KHEO,TH,,+14.417,+101.533
484306,KHAO KHEO/GREEN HIL,TH,,+14.417,+101.533
484310,KHORAT,TH,,+14.935,+102.079
484315,NAKHON RATCHASIMA,TH,,+14.949,+102.313
484316,KORAT AB (USAF),TH,,+14.933,+102.083
484320,SURIN,TH,,+14.883,+103.500
484330,SURIN AGROMET,TH,,+14.883,+103.450
484340,CHOK CHAI,TH,,+14.717,+102.167
484350,PAKCHONG AGROMET,TH,,+14.633,+101.317
484360,NANGRONG,TH,,+14.583,+102.800
484370,BURERAM,TH,,+15.233,+103.250
484390,KABINBURI,TH,,+13.983,+101.700
484400,SRAKAEW,TH,,+13.783,+102.033
484500,KANCHANA BURI,TH,,+14.017,+099.533
484503,KAMPHAENG SAEN,TH,,+14.102,+099.917
484506,KAMPHAENG SAEN,TH,,+14.100,+099.917
484510,NAKHONPATHOM,TH,,+14.017,+099.967
484530,BANG NA AGROMET,TH,,+13.667,+100.617
484540,BANGKOK PORT,TH,,+13.700,+100.567
484550,BANGKOK METROPOLIS,TH,,+13.733,+100.567
484560,BANGKOK INTL,TH,,+13.913,+100.607
484565,BANGKOK/DON MUANG,TH,,+13.917,+100.617
484570,BANGKOK PILOT,TH,,+13.383,+100.600
484571,POM PHRACHUNLACHOM.,TH,,+13.533,+100.583
484580,CHACHOENGSAO,TH,,+13.500,+101.450
484590,CHON BURI/SATTAHIP,TH,,+13.367,+100.983
484600,KO SICHANG,TH,,+13.167,+100.800
484610,PHATTHAYA,TH,,+12.917,+100.867
484620,ARANYAPRATHET,TH,,+13.700,+102.583
484630,LAEM CHABANG,TH,,+13.083,+100.883
484640,RATCHA BURI,TH,,+13.483,+099.783
484650,PHETCHABURI,TH,,+13.150,+100.067
484740,NONG PHLUB AGROMET,TH,,+12.583,+099.733
484750,HUA HIN,TH,,+12.636,+099.952
484770,SATTAHIP,TH,,+12.683,+100.983
484775,U-TAPHAO INTL(NAVY),TH,,+12.683,+101.000
484775,U-TAPHAO INTL(NAVY),TH,,+12.683,+101.000
484776,U-TAPAO AB (USAF),TH,,+12.683,+101.017
484777,BAN NONG PRU NE,TH,,+13.133,+101.033
484778,SATTAHIP,TH,,+12.650,+100.950
484780,RAYONG,TH,,+12.633,+101.350
484790,HUAI PONG AGROMET,TH,,+12.733,+101.133
484800,CHANTHABURI,TH,,+12.600,+102.117
484810,PHLIU AGROMET,TH,,+12.500,+102.167
485000,PRACHUAP,TH,,+11.788,+099.805
485005,PRAN BURI,TH,,+12.417,+099.867
485006,PRACHUAP KHIRI KHAN,TH,,+11.800,+099.800
485010,KHLONG YAI,TH,,+11.767,+102.883
485170,CHUMPHON,TH,,+10.711,+099.362
485200,SAWI AGROMET,TH,,+10.333,+099.100
485201,TAKUA PA,TH,,+08.683,+098.250
485320,RANONG,TH,,+09.778,+098.585
485500,KO SAMUI,TH,,+09.467,+100.050
485510,SURAT THANI,TH,,+09.133,+099.136
485515,SURAT THANI,TH,,+09.133,+099.367
485520,CHA IAN,TH,,+08.471,+099.956
485530,KHANOM,TH,,+09.250,+099.867
485540,NAKHONSI THAMMARAT AGROMET,TH,,+08.050,+100.000
485550,SURAT THANI AGROMET,TH,,+09.100,+099.633
485560,PHRASANG,TH,,+08.567,+099.250
485570,CHAWANG,TH,,+08.433,+099.517
485575,NAKHON SI THAMMARAT,TH,,+08.540,+099.945
485576,KRABI,TH,,+08.099,+098.986
485577,SAMUI,TH,,+09.548,+100.062
485578,TRAT,TH,,+12.275,+102.320
485600,PHATTHALUNG AGROMET,TH,,+07.583,+100.167
485610,TAKUA PA,TH,,+08.683,+098.250
485630,KRABI,TH,,+08.100,+098.983
485640,PHUKET,TH,,+07.883,+098.400
485650,PHUKET INTL,TH,,+08.113,+098.317
485660,KO LANTA,TH,,+07.533,+099.050
485670,TRANG,TH,,+07.509,+099.617
485680,SONGKHLA,TH,,+07.187,+100.608
485685,SONGKHLA,TH,,+07.183,+100.617
485690,HAT YAI INTL,TH,,+06.933,+100.393
485700,KHOUN KHAN,TH,,+06.661,+100.080
485710,KHO HONG AGROMET,TH,,+07.000,+100.500
485740,SA-DAO,TH,,+06.800,+100.383
485800,PATTANI,TH,,+06.785,+101.154
485805,SATUN (THAI-AFB),TH,,+06.667,+100.083
485806,HAT YAI INTL (AFB)&,TH,,+06.933,+100.417
485810,YALA AGROMET,TH,,+06.517,+101.283
485830,NARATHIWAT,TH,,+06.520,+101.743
486000,LANGKAWI INTL,MY,,+06.330,+099.729
486001,MANDALAY INTL,BM,,+21.702,+095.978
486010,PENANG INTL,MY,,+05.297,+100.277
486011,SIMPANG,MY,,+03.112,+101.703
486020,BUTTERWORTH,MY,,+05.466,+100.391
486021,MERSING,MY,,+02.450,+103.833
486022,SULTAN ABDUL HALIM,MY,,+06.194,+100.403
486023,SULTAN AZLAN SHAH,MY,,+04.568,+101.092
486024,SULTAN MAHMUD,MY,,+05.383,+103.100
486030,ALOR STAR,MY,,+06.200,+100.400
486040,CHUPING,MY,,+06.483,+100.267
486150,SULTAN ISMAIL PETRA,MY,,+06.167,+102.293
486160,KUALA KRAI,MY,,+05.533,+102.200
486180,SULTAN MAHMUD,MY,,+05.383,+103.103
486190,KUALA TRENGGANU/CLIM,MY,,+05.333,+103.133
486200,SITIAWAN,MY,,+04.217,+100.700
486230,LUBUK MERBAU,MY,,+04.800,+100.900
486250,IPOH,MY,,+04.567,+101.100
486310,CAMERON HIGHLANDS,MY,,+04.467,+101.383
486311,CAMERON HIGHLANDS,MY,,+04.467,+101.383
486320,CAMERON HIGHLANDS,MY,,+04.467,+101.367
486340,KUALA LIPIS,MY,,+04.183,+102.050
486420,BATU EMBUN,MY,,+03.967,+102.350
486470,SULTAN ABDUL AZIZ SHAH INTL,MY,,+03.131,+101.549
486475,SULTAN ABDUL AZIZ S,MY,,+03.133,+101.550
486476,PANGKOR ISLAND,MY,,+04.250,+100.550
486480,PETALING JAYA,MY,,+03.100,+101.650
486490,MUADZAM SHAH,MY,,+03.050,+103.083
486500,KUALA LUMPUR INTL,MY,,+02.746,+101.710
486530,TEMERLOH,MY,,+03.467,+102.383
486570,KUANTAN,MY,,+03.775,+103.209
486600,PORT SWEETENHAM,MY,,+03.000,+101.417
486650,MALACCA,MY,,+02.263,+102.252
486700,BATU PAHAT,MY,,+01.867,+102.983
486720,KLUANG,MY,,+02.017,+103.317
486725,PULAU TIOMAN,MY,,+02.818,+104.160
486726,KERTEH,MY,,+04.537,+103.427
486740,MERSING,MY,,+02.450,+103.833
486790,SULTAN ISMAIL,MY,,+01.641,+103.670
486870,SINGAPORE/TENGAH,SN,,+01.383,+103.717
486920,SINGAPORE/SELETAR,SN,,+01.417,+103.883
486940,PAYA LEBAR,SN,,+01.360,+103.910
486980,SINGAPORE CHANGI INTL,SN,,+01.350,+103.994
486990,SELETAR,SN,,+01.417,+103.868
487470,SAVANNAKHET,LA,,+16.550,+104.750
488020,SA PA,VM,,+22.350,+103.817
488030,LAO CAI,VM,,+22.500,+103.967
488060,SON LA,VM,,+21.333,+103.900
488080,CAO BANG,VM,,+22.667,+106.250
488100,BAC CAN,VM,,+22.150,+105.833
488131,SON LA,VM,,+21.333,+103.917
488190,HANOI (CITY),VM,,+21.033,+105.833
488191,HANOI,VM,,+21.033,+105.833
488193,HANOI/GIALAM,VM,,+21.033,+105.850
488200,NOIBAI INTL,VM,,+21.221,+105.807
488230,NAM DINH,VM,,+20.433,+106.150
488250,HA DONG,VM,,+20.967,+105.767
488251,HAIPHONG/CAT BI,VM,,+20.817,+106.717
488260,PHU LIEN,VM,,+20.800,+106.633
488271,NORWAYS (FL),VM,,+20.617,+107.150
488300,LANG SON,VM,,+21.833,+106.767
488310,THAI NGUYEN,VM,,+21.600,+105.833
488341,DAO CU XU,VM,,+21.000,+107.750
488380,MONG CAI,VM,,+21.517,+107.967
488390,BACH LONG VI,VM,,+20.133,+107.717
488400,THANH HOA,VM,,+19.750,+105.783
488430,MUONG SEN,VM,,+19.400,+104.150
488431,MUONG SEN,VM,,+19.400,+104.150
488450,VINH,VM,,+18.737,+105.671
488460,HA TINH,VM,,+18.350,+105.900
488480,DONG HOI,VM,,+17.483,+106.600
488490,DONG HA,VM,,+16.817,+107.100
488491,DONG HA,VM,,+16.817,+107.100
488500,KHE SANH,VM,,+16.633,+106.717
488501,KHE SANH,VM,,+16.633,+106.717
488505,KHE SANH,VM,,+16.633,+106.717
488510,QUANG TRI,VM,,+16.733,+107.183
488511,QUANG TRI,VM,,+16.733,+107.183
488515,CAMP EVANS,VM,,+16.550,+107.383
488520,PHUBAI,VM,,+16.402,+107.703
488525,L.Z. SALLY,VM,,+16.517,+107.467
488526,CAMP EAGLE,VM,,+16.400,+107.633
488550,DANANG INTL,VM,,+16.044,+108.199
488553,DA NANG INTL ARPT,VM,,+16.033,+108.250
488555,THUONG DOC,VM,,+15.850,+107.950
488556,AN HOA,VM,,+15.783,+108.083
488561,DANANG EAST/MARBLE,VM,,+16.033,+108.250
488561,MARBLE MOUNTAIN,VM,,+16.033,+108.250
488580,PLEIKU AB/CU-HANH,VM,,+14.000,+108.017
488581,PLEIKU/CU-HANH,VM,,+14.000,+108.017
488600,HOANG SA (PATTLE),VM,,+16.550,+111.617
488615,BEN HET,VM,,+14.683,+107.667
488621,CULAO-RE,VM,,+15.383,+109.133
488630,QUANG NGAI,VM,,+15.133,+108.783
488635,DUC PHO,VM,,+14.817,+108.967
488636,HA THANH,VM,,+15.100,+108.567
488637,DAK PEK,VM,,+15.083,+107.750
488640,CHU LAI,VM,,+15.417,+108.700
488641,CHU LAI,VM,,+15.417,+108.700
488645,TIEN PHUOC,VM,,+15.483,+108.317
488660,PLEIKU,VM,,+14.005,+108.017
488665,CAMP ENARI,VM,,+13.850,+108.050
488671,AN KHE,VM,,+13.967,+108.667
488675,CAMP RADCLIFF/ANKHE,VM,,+13.983,+108.650
488676,PHU CAT,VM,,+13.950,+109.050
488685,L.Z. ENGLISH,VM,,+14.467,+109.033
488695,KONTUM,VM,,+14.350,+108.017
488700,QUY NHON,VM,,+13.767,+109.217
488730,TUY-HOA,VM,,+13.083,+109.283
488745,PLEI ME,VM,,+13.600,+107.917
488746,PLEI DJE RENG,VM,,+13.967,+107.650
488747,CHUDRON (DUC-CO),VM,,+13.783,+107.617
488750,BANMETHUOT,VM,,+12.683,+108.083
488765,TIEU ATAR,VM,,+13.217,+107.783
488766,BAN DON,VM,,+12.883,+107.783
488768,BU PRANG,VM,,+12.250,+107.383
488770,NHA TRANG,VM,,+12.250,+109.200
488810,BECAME STN 488811,VM,,+11.750,+108.383
488811,DA LAT/LIEN KHUONG,VM,,+11.753,+108.362
488815,DALAT/CAM LY,VM,,+11.950,+108.417
488830,DI LINH,VM,,+11.567,+108.067
488840,BAO-LOC (BLAO),VM,,+11.467,+107.800
488841,BAO-LOC,VM,,+11.467,+107.800
488845,DUC LAP,VM,,+12.433,+107.683
488855,BU DOP,VM,,+12.017,+106.817
488870,PHAN THIET,VM,,+10.933,+108.100
488880,PHUOC LONG/SONG BE,VM,,+11.817,+106.967
488881,PHUOC LONG/SONG BE,VM,,+11.817,+106.967
488885,PHUOC LONG/SONG BE,VM,,+11.817,+106.967
488890,PHAN RANG,VM,,+11.633,+108.950
488896,PHAN RANG,VM,,+11.633,+108.950
488905,KATUM,VM,,+11.667,+106.217
488910,DAU TIENG,VM,,+11.267,+106.317
488911,DAU TIENG,VM,,+11.267,+106.317
488915,TAY NINH WEST,VM,,+11.317,+106.067
488920,SONG TU TAY (SOUTH WEST CAY),VM,,+11.417,+114.333
488925,PHU LOI,VM,,+11.000,+106.700
488926,PHUOC-VINH,VM,,+11.300,+106.800
488935,CU CHI,VM,,+10.983,+106.517
488940,NHA BE,VM,,+10.650,+106.717
488960,BIEN-HOA AB,VM,,+10.967,+106.817
488962,SAIGON/BIEN/HOA,VM,,+10.967,+106.817
488965,TRANG BOM,VM,,+10.950,+107.000
488966,GIA RAY,VM,,+10.967,+107.400
488970,CAM RANH BAY,VM,,+12.000,+109.217
488971,CAM RANH BAY,VM,,+12.000,+109.217
489000,TANSONNHAT INTL,VM,,+10.819,+106.652
489003,HO CHI MINH/TANSONN,VM,,+10.817,+106.667
489005,DIAN,VM,,+10.900,+106.750
489006,QUAN LOI,VM,,+11.667,+106.667
